Id,AuctionNumber,StartDate,EndDate,MaxOfferedPrice,CurrentPrice,StartingPrice,ShortDescription,Status,StatusTranslation,NumberOfVerifiedUsers,IsFirstSale,PropertyType,ExecutorName,Code,Name,ZipCode,Municipality,Cadastral,ParcelNumber
91063,Н91063,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,183324.58,"њива 2. класе, земљиште у грађевинском подручју",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
91064,Н91064,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,72998.49,"њива 2. класе, пољопривредно земљиште",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
91065,Н91065,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,39397.13,"виноград 3. класе, пољопривредно земљиште",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
91066,Н91066,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,49621.44,"њива 3. класе, пољопривредно земљиште",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
91067,Н91067,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,238043.72,"њива 5. класе, грађевинско земљиште изван грађевинског подручја",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
91068,Н91068,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,151000.23,"воћњак 5. класе/виноград 3. класе/шума 4. класе, грађевинско земљиште изван грађевинског подручја",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
91069,Н91069,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,168715.37,"њива 2. класе/шума 5. класе, пољопривредно земљиште",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
91070,Н91070,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,2458.75,"ливада 2. класе, пољопривредно земљиште",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
91071,Н91071,2024-04-11T07:00:00Z,2024-04-11T11:00:00Z,,,700656.33,"њива 3. класе, пољопривредно земљиште",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89425,Н89425,2024-04-10T07:00:00Z,2024-04-10T11:00:00Z,,,420000.0,катастарска парцела број 769/1 КО Јеленча,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89443,Н89443,2024-04-10T07:00:00Z,2024-04-10T11:00:00Z,,,574700.0,"катастарска парцела бр.3009 КО Мол, породична стамбена зграда и помоћна зграда на парцели 3009 КО Мол",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89551,Н89551,2024-04-10T07:00:00Z,2024-04-10T11:00:00Z,,,709293.47,воћњак,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89566,Н89566,2024-04-10T07:00:00Z,2024-04-10T11:00:00Z,,,715469.05,њива,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89623,Н89623,2024-04-10T07:00:00Z,2024-04-10T11:00:00Z,,,345135.84,"Катастарска парцела 802 КО Мрђеновац, потес зграде, њива 5. класе, површине 0.52.23 ха, ",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89624,Н89624,2024-04-10T07:00:00Z,2024-04-10T11:00:00Z,,,55771.52,"атастарска парцела 803/3 КО Мрђеновац, потес зграде, њива 5. класе, површине 0.08.44 ха,",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89625,Н89625,2024-04-10T07:00:00Z,2024-04-10T11:00:00Z,,,679170.24,"Катастарска парцела 900/2КО Мрђеновац, потес гробљански пут, њива 2. класе, површине 0.68.52 ха,",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89651,Н89651,2024-04-10T07:00:00Z,2024-04-10T11:00:00Z,,,5135318.84,"стан број 6 уплекс површине 66м2 од чега 39,90м2, на првом спрату и 26,34м2 на поткровљу зграде бр. 10, на к.п. 5160 КО Шабац",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89740,Н89740,2024-04-10T07:00:00Z,2024-04-10T11:00:00Z,,,161180.5,"њива 6.класе, број дела 1, површине 5725 м2, потес Збег, на кат.парцели бр.99",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89741,Н89741,2024-04-10T07:00:00Z,2024-04-10T11:00:00Z,,,216861.5,"њива 6.класе, број дела 1, површине 5230 м2, потес Село, на кат.парцели бр.1274/1",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89742,Н89742,2024-04-10T07:00:00Z,2024-04-10T11:00:00Z,,,44544.5,"шума 3.класе, број дела 1, површине 2776 м2, потес Бела бара, на кат.парцели бр.1308/5",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89743,Н89743,2024-04-10T07:00:00Z,2024-04-10T11:00:00Z,,,106086.0,"-шума 3.класе, број дела 1, површине 7224 м2, потес Бела бара, на кат.парцели бр.1308/6",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89826,Н89826,2024-04-10T07:00:00Z,2024-04-10T11:00:00Z,,,774000.0,виноград прве класе и њива друге класе,InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89832,Н89832,2024-04-10T07:00:00Z,2024-04-10T11:00:00Z,,,3398463.6,"пословни простор за који није утврђена делатност-локал-једна просторија, ПР+ПК-1, СП-6, број дела 1, евиденцијски број посебног дела 1",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
90060,Н90060,2024-04-10T07:00:00Z,2024-04-10T11:00:00Z,,,244187.9,удео у објекту и парцели,InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
90125,Н90125,2024-04-10T07:00:00Z,2024-04-10T11:00:00Z,,,91933.8,ЊИВА,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
88671,Н88671,2024-04-09T07:00:00Z,2024-04-09T11:00:00Z,,,1643314.5,Породична стамбена зграда на парцели број 797 КО Савино Село,InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89412,Н89412,2024-04-09T07:00:00Z,2024-04-09T11:00:00Z,,,242580.0," Воћњак 2. класе, површине 4043 м2",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89413,Н89413,2024-04-09T07:00:00Z,2024-04-09T11:00:00Z,,,175987.69,"шума 3. класе, површине 1058 м2,",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89414,Н89414,2024-04-09T07:00:00Z,2024-04-09T11:00:00Z,,,371340.0," ливада 3. класе, површине 2063 м2",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89540,Н89540,2024-04-09T07:00:00Z,2024-04-09T11:00:00Z,,,1197844.2,"њива 5. класе, површине 6335 м2, КО Акмачићи,",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89653,Н89653,2024-04-09T07:00:00Z,2024-04-09T11:00:00Z,,,19345.0,"Кп.бр. 9204, уписана у лн.бр. 2190 КО Црна Трава",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89657,Н89657,2024-04-09T07:00:00Z,2024-04-09T11:00:00Z,,,150665.0,"кп.бр. 9205, уписана у лн.бр. 1895 КО Црна Трава",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89745,Н89745,2024-04-09T07:00:00Z,2024-04-09T11:00:00Z,,,9032.4,Њива 2. класе,InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89746,Н89746,2024-04-09T07:00:00Z,2024-04-09T11:00:00Z,,,134199.0,виноград 3.класе,InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89747,Н89747,2024-04-09T07:00:00Z,2024-04-09T11:00:00Z,,,42611.4,шума 5.класе,InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89748,Н89748,2024-04-09T07:00:00Z,2024-04-09T11:00:00Z,,,23868.0,њива 6.класе,InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89749,Н89749,2024-04-09T07:00:00Z,2024-04-09T11:00:00Z,,,5733.0,шума 4.класе,InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89750,Н89750,2024-04-09T07:00:00Z,2024-04-09T11:00:00Z,,,4475.25,шума 5.класе,InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89751,Н89751,2024-04-09T07:00:00Z,2024-04-09T11:00:00Z,,,4387.5,шума 5.класе,InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89752,Н89752,2024-04-09T07:00:00Z,2024-04-09T11:00:00Z,,,77892.75,шума 4.класе,InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89802,Н89802,2024-04-09T07:00:00Z,2024-04-09T11:00:00Z,,,17986449.6,СТАН,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89834,Н89834,2024-04-09T07:00:00Z,2024-04-09T11:00:00Z,,,549615.47,1/2 куће Суботица,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89276,Н89276,2024-04-08T07:00:00Z,2024-04-08T11:00:00Z,,,576535.89,пољопривредно земљиште,InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89277,Н89277,2024-04-08T07:00:00Z,2024-04-08T11:00:00Z,,,113195.75, пољопривредно земљиште,InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89278,Н89278,2024-04-08T07:00:00Z,2024-04-08T11:00:00Z,,,184163.04,пољопривредно земљиште,InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89293,Н89293,2024-04-08T07:00:00Z,2024-04-08T11:00:00Z,,,8614729.2,Двособан стан број 107,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
88662,Н88662,2024-04-05T07:00:00Z,2024-04-05T11:00:00Z,,,1080307.5,Једнособан стан у Сомбору и помоћна заград на парцели 2139 КО Сомбор,InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
88859,Н88859,2024-04-05T07:00:00Z,2024-04-05T11:00:00Z,,,754950.0,"парцела број 1268, породична стамбена зграда, број објекта 1, површине 84 м2, у улици Исе Секицког бр.18, број приземних етажа 1, земљиште под зградом",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
88905,Н88905,2024-04-05T07:00:00Z,2024-04-05T11:00:00Z,,,89092.5,"1/2 Ливаде 3. класе, кп.бр.633/1, место звано “Кам.пут Бузалци”, површине 5091м2, уписане у Лист непокретности бр.382 КО Дрводеља",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
88907,Н88907,2024-04-05T07:00:00Z,2024-04-05T11:00:00Z,,,1992828.4,"кп.бр. 2349 КО Делиблато са породичном стамбеном зградом– део, изграђена на кп.бр. 2349 ",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
88908,Н88908,2024-04-05T07:00:00Z,2024-04-05T11:00:00Z,,,317692.9,"1/2 Шуме 3. класе, кп.бр.234, место звано “Бачевиште Ћачевиште”, површине 20171м2, уписане у Лист непокретности бр.382 КО Дрводеља",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
88910,Н88910,2024-04-05T07:00:00Z,2024-04-05T11:00:00Z,,,27720.0,"1/2 Ливаде 3. класе, кп.бр.925, место звано “Стан. Дол.страна”, површине 1760м2, уписане у Лист непокретности бр.382 КО Дрводеља",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
88911,Н88911,2024-04-05T07:00:00Z,2024-04-05T11:00:00Z,,,24790.5," 1/4 Ливаде 2. класе, кп.бр.809, место звано “Стан. Доња Лука”, површине 2361, уписане у Лист непокретности бр.383 КО Дрводеља",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
88924,Н88924,2024-04-05T07:00:00Z,2024-04-05T11:00:00Z,,,27073114.08,Четворособан стан и гаража на Врачару,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
88971,Н88971,2024-04-05T07:00:00Z,2024-04-05T11:00:00Z,,,94590.62,"парцела број 267/6, њива 6. класе, број дела 1, улица Селиште, површине 1647 м2, уписана у лист непокретности бр.183, КО Ђипша",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
88983,Н88983,2024-04-05T07:00:00Z,2024-04-05T11:00:00Z,,,2111050.0,"катастарска прц.477/3, породична стамбена зграда бр.2 уписано у лн 848КО Мионица село",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89023,Н89023,2024-04-05T07:00:00Z,2024-04-05T11:00:00Z,,,3517920.0,"Porodična stambena zgrada, pomocna zgrada broj 2, pomocna zgrada broj 3, vinograd u 693/2285 dela",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89064,Н89064,2024-04-05T07:00:00Z,2024-04-05T11:00:00Z,,,5379989.38,КУЋА,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89065,Н89065,2024-04-05T07:00:00Z,2024-04-05T11:00:00Z,,,1275656.67,ПОРОДИЧНА СТАМБЕНА ЗГРАДА СА ПАРЦЕЛАМА,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89096,Н89096,2024-04-05T07:00:00Z,2024-04-05T11:00:00Z,,,15850.0,воћњак 3. класе,InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89097,Н89097,2024-04-05T07:00:00Z,2024-04-05T11:00:00Z,,,41050.0,ливада 3. класе,InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89098,Н89098,2024-04-05T07:00:00Z,2024-04-05T11:00:00Z,,,73300.0,грађевинско земљиште изван грађевинског подручја,InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89099,Н89099,2024-04-05T07:00:00Z,2024-04-05T11:00:00Z,,,120250.0,њива 4 класе,InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89100,Н89100,2024-04-05T07:00:00Z,2024-04-05T11:00:00Z,,,5000.0,пашњак 3. класе,InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89101,Н89101,2024-04-05T07:00:00Z,2024-04-05T11:00:00Z,,,44000.0,њива 4 класе,InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89125,Н89125,2024-04-05T07:00:00Z,2024-04-05T11:00:00Z,,,117443.0,"6.  њива 6. класе, на к.п.бр. 392, број дела 1, потес Голо Брдо, површине 25а69м2 ",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89126,Н89126,2024-04-05T07:00:00Z,2024-04-05T11:00:00Z,,,82262.5,"14.  њива 3. класе, на к.п.бр. 1134/1, број дела 1, потес Село, површине 17а54м2",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89127,Н89127,2024-04-05T07:00:00Z,2024-04-05T11:00:00Z,,,31838.0,"3. - њива 3. класе, на к.п.бр. 255, број дела 1, потес Орнице, површине 6а76м2 ",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89128,Н89128,2024-04-05T07:00:00Z,2024-04-05T11:00:00Z,,,49135.0,"11. виноград 3. класе, на к.п. бр. 1101, број дела 1, потес Орнице, површине 10а48м2 ",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89129,Н89129,2024-04-05T07:00:00Z,2024-04-05T11:00:00Z,,,10261.0,"5. њива 3. класе, на к.п.бр. 307,  број дела 1, потес Село, површине 2а19м2",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89130,Н89130,2024-04-05T07:00:00Z,2024-04-05T11:00:00Z,,,81617.5,"13. њива 4. класе, на к.п.бр. 1105, број дела 1, потес Орнице, површине 17а40м2",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89131,Н89131,2024-04-05T07:00:00Z,2024-04-05T11:00:00Z,,,68953.0,"8. њива 5. класе, на к.п.бр. 916, број дела 1, потес Арничке, површине 15а08м2 ",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89132,Н89132,2024-04-05T07:00:00Z,2024-04-05T11:00:00Z,,,86895.0,"16. њива 3. класе, на к.п.бр. 1693, број дела 1, потес Шарбан, површине 18а52м2",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89133,Н89133,2024-04-05T07:00:00Z,2024-04-05T11:00:00Z,,,18880.0,"7. њива 6. класе, на к.п.бр. 793, број дела 1, потес Русен, површине 4а13м2",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89134,Н89134,2024-04-05T07:00:00Z,2024-04-05T11:00:00Z,,,25681.5,"15.  воћњак 3. класе, на к.п.бр. 1134/2, број дела 1, потес Село, површине 5а47м2 ",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89135,Н89135,2024-04-05T07:00:00Z,2024-04-05T11:00:00Z,,,31955.0,"1.  виноград 2. класе, на к.п. бр. 109, број дела 1, потес Старо Лозје, површине 7а68м2",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89136,Н89136,2024-04-05T07:00:00Z,2024-04-05T11:00:00Z,,,144942.5,"9. њива 5. класе, на к.п.бр. 918,  број дела 1, потес Арничке, површине 31а69м2",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89137,Н89137,2024-04-05T07:00:00Z,2024-04-05T11:00:00Z,,,98270.0,"17. њива 6. класе, на к.п.бр. 1830, број дела 1, потес Шарбан, површине 21а49м2",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89138,Н89138,2024-04-05T07:00:00Z,2024-04-05T11:00:00Z,,,6567.0,"4.  њива 3. класе, на к.п.бр. 278, број дела 1, потес Ђорин Поток, површине 1а40м2",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89139,Н89139,2024-04-05T07:00:00Z,2024-04-05T11:00:00Z,,,34887.0,"12. њива 4. класе, на к.п.бр. 1102,  број дела 1, потес Орнице, површине 7а44м2",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89140,Н89140,2024-04-05T07:00:00Z,2024-04-05T11:00:00Z,,,169920.0,"2. - њива 6. класе, на к.п. бр. 245, број дела 1, потес Голо Брдо, површине 37а16м2 ",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89141,Н89141,2024-04-05T07:00:00Z,2024-04-05T11:00:00Z,,,93110.0,"10. њива 5. класе, на к.п.бр. 927, број дела 1, потес Арничке, површине 20а36м2 ",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89142,Н89142,2024-04-05T07:00:00Z,2024-04-05T11:00:00Z,,,13720.0,"18. њива 4. класе, на к.п.бр. 1863, број дела 1, потес Шарбан, површине 2а93м2",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89154,Н89154,2024-04-05T07:00:00Z,2024-04-05T11:00:00Z,,,723586.5,СУВЛАСНИЧКИ ДЕО НЕПОКРЕТНОСТИ,InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89165,Н89165,2024-04-05T07:00:00Z,2024-04-05T11:00:00Z,,,7891190.79,ПАРЦЕЛА СА ОБЈЕКТИМА,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89241,Н89241,2024-04-05T07:00:00Z,2024-04-05T11:00:00Z,,,101227.18,"удео од 1/2 катастарска парцела 428 КО ОЧаге, потес село, њива 3. класе, површине 0.16.11 ха, земљиште у грађевинском подручју,",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89242,Н89242,2024-04-05T07:00:00Z,2024-04-05T11:00:00Z,,,514869.99,"удео од 1/2 катастарска парцела 430 КО Очаге, потес село, њива 3. класе, површине 1.02.53 ха, земљиште у грађевинском подручју, ",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89243,Н89243,2024-04-05T07:00:00Z,2024-04-05T11:00:00Z,,,73491.81,"удео од 1/2 катастарска парцела 427 КО Очаге, потес село, воћњак 3. класе, површине 0.14.62 ха, земљиште у грађевинском подручју,",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89244,Н89244,2024-04-05T07:00:00Z,2024-04-05T11:00:00Z,,,514869.99,"Удео од 1/2 катастарска парцела 832 КО Очаге, потес јабук, њива 3. класе, површине 1.22.91 ха, пољопривредно земљиште,",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89245,Н89245,2024-04-05T07:00:00Z,2024-04-05T11:00:00Z,,,19294.53,"удео од 1/2 катастарска парцела 429 КО Очаге, потес село, воћњак 3. класе, површине 0.03.29 ха, земљиште у грађевинском подручју,",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89246,Н89246,2024-04-05T07:00:00Z,2024-04-05T11:00:00Z,,,44135.3,"удео од 1/2 катастарска парцела 426 КО Очаге, потес село, пашњак 2. класе, површине 0.08.78 ха, земљиште у грађевинском подручју,",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89247,Н89247,2024-04-05T07:00:00Z,2024-04-05T11:00:00Z,,,650087.79,"удео од 1/2 катастарске парцеле 425 и објеката 1, 2, и 3 изграђених на катастарској парцели 425 КО Очаге",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89248,Н89248,2024-04-05T07:00:00Z,2024-04-05T11:00:00Z,,,3292520.0,Гаражнa  места,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89262,Н89262,2024-04-05T07:00:00Z,2024-04-05T11:00:00Z,,,128154.8," КП. 1044 КО ДОЊА БЕЛА РЕКА , Површина м 2 : 6250,  Начин коришћења земљишта: ЊИВА 7. КЛАСЕ, Врста земљишта: ПОЉОПРИВРЕДНО ЗЕМЉИШТЕ",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89263,Н89263,2024-04-05T07:00:00Z,2024-04-05T11:00:00Z,,,22936.05,"КП. 1053 КО ДОЊА БЕЛА РЕКА , Површина м 2 : 1305,  Начин коришћења земљишта: ЛИВАДА 7. КЛАСЕ, Врста земљишта: ПОЉОПРИВРЕДНО ЗЕМЉИШТ",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89264,Н89264,2024-04-05T07:00:00Z,2024-04-05T11:00:00Z,,,131492.67,"КП. 1054 КО ДОЊА БЕЛА РЕКА , Површина м 2 : 2720,  Начин коришћења земљишта: ШУМА 5. КЛАСЕ, Врста земљишта: ШУМСКО ЗЕМЉИШТЕ",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89265,Н89265,2024-04-05T07:00:00Z,2024-04-05T11:00:00Z,,,227832.23,"непокретности уписане у лист непокретности број: 2011  К.О. Нови Сланкамен,  површине 2983 м2, на  парцели број 2043/25, број дела 1, њива 2. класе",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89266,Н89266,2024-04-05T07:00:00Z,2024-04-05T11:00:00Z,,,192466.25,"КП. 1155 КО ДОЊА БЕЛА РЕКА , Површина м 2 : 4940,   Начин коришћења земљишта: ШУМА 5. КЛАСЕ, Врста земљишта: ШУМСКО ЗЕМЉИШТЕ ",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89267,Н89267,2024-04-05T07:00:00Z,2024-04-05T11:00:00Z,,,4218.0," КП. 1156 КО ДОЊА БЕЛА РЕКА , Површина м 2 : 240,  Начин коришћења земљишта: ЛИВАДА 7. КЛАСЕ, Врста земљишта: ПОЉОПРИВРЕДНО ЗЕМЉИШТЕ",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89268,Н89268,2024-04-05T07:00:00Z,2024-04-05T11:00:00Z,,,48791.78,"КП. 1204 КО ДОЊА БЕЛА РЕКА , Површина м 2 : 1023,  Начин коришћења земљишта: ШУМА 6. КЛАСЕ, Врста земљишта: ШУМСКО ЗЕМЉИШТЕ ",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89269,Н89269,2024-04-05T07:00:00Z,2024-04-05T11:00:00Z,,,95347.17,"КП. 1205 КО ДОЊА БЕЛА РЕКА , Површина м 2 : 5425,   Начин коришћења земљишта: ЛИВАДА 7. КЛАСЕ, Врста земљишта: ПОЉОПРИВРЕДНО ЗЕМЉИШТЕ ",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89270,Н89270,2024-04-05T07:00:00Z,2024-04-05T11:00:00Z,,,179464.26," КП. 1209 КО ДОЊА БЕЛА РЕКА , Површина м 2 : 3703, Начин коришћења земљишта: ШУМА 6. КЛАСЕ, Врста земљишта: ШУМСКО ЗЕМЉИШТЕ ",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89271,Н89271,2024-04-05T07:00:00Z,2024-04-05T11:00:00Z,,,41460.64,"КП. 1215 КО ДОЊА БЕЛА РЕКА , Површина м 2 : 2022,  Начин коришћења земљишта: ВОЋЊАК 5. КЛАСЕ, Врста земљишта: ПОЉОПРИВРЕДНО ЗЕМЉИШТЕ",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89272,Н89272,2024-04-05T07:00:00Z,2024-04-05T11:00:00Z,,,119337.75," КП. 1472 КО ДОЊА БЕЛА РЕКА , Површина м 2 : 6790,  Начин коришћења земљишта: ПАШЊАК 6. КЛАСЕ, Врста земљишта: ПОЉОПРИВРЕДНО ЗЕМЉИШТЕ",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89273,Н89273,2024-04-05T07:00:00Z,2024-04-05T11:00:00Z,,,47998.73,"КП. 1519 КО ДОЊА БЕЛА РЕКА , Површина м 2 : 2731,  Начин коришћења земљишта: ЊИВА 7. КЛАСЕ, Врста земљишта: ПОЉОПРИВРЕДНО ЗЕМЉИШТЕ ",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89294,Н89294,2024-04-05T07:00:00Z,2024-04-05T11:00:00Z,,,328080.2,Њива на Новом Београду 1,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89295,Н89295,2024-04-05T07:00:00Z,2024-04-05T11:00:00Z,,,172242.0,остало вештачки створено неплодно земљиште на Новом Београду,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89296,Н89296,2024-04-05T07:00:00Z,2024-04-05T11:00:00Z,,,246060.5,њива на Новом Београду 2,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89297,Н89297,2024-04-05T07:00:00Z,2024-04-05T11:00:00Z,,,2829.1,Воћњак 2. класе,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89298,Н89298,2024-04-05T07:00:00Z,2024-04-05T11:00:00Z,,,8607.26,Грађевинско земљиште изван грађевинског подручја,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89299,Н89299,2024-04-05T07:00:00Z,2024-04-05T11:00:00Z,,,3875.0,"Њива 4. класе, кп.бр.1017, површине 155м2,  место звано “Потерка Потерка”, уписана у Лист непокретности бр.606 КО Кутлеш",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89300,Н89300,2024-04-05T07:00:00Z,2024-04-05T11:00:00Z,,,3822.5,"Виноград 3. класе, кп.бр.1057, површине 139м2, место звано “Потерка Потерка”, уписана у Лист непокретности бр.606 КО Кутлеш",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89301,Н89301,2024-04-05T07:00:00Z,2024-04-05T11:00:00Z,,,20707.5,Виноград 3. класе,InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89302,Н89302,2024-04-05T07:00:00Z,2024-04-05T11:00:00Z,,,7320.0,Шума 1. класе,InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89303,Н89303,2024-04-05T07:00:00Z,2024-04-05T11:00:00Z,,,23677.5,Виноград 3.класе,InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89304,Н89304,2024-04-05T07:00:00Z,2024-04-05T11:00:00Z,,,22075.0,"Њива 4. класе, кп.бр.2168",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89305,Н89305,2024-04-05T07:00:00Z,2024-04-05T11:00:00Z,,,18525.0,"Њива 5. класе, кп.бр.2618",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89306,Н89306,2024-04-05T07:00:00Z,2024-04-05T11:00:00Z,,,12425.0,"Њива 4. класе, кп.бр.3434",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89307,Н89307,2024-04-05T07:00:00Z,2024-04-05T11:00:00Z,,,10975.0,"Њива 5. класе, кп.бр.3477",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89310,Н89310,2024-04-05T07:00:00Z,2024-04-05T11:00:00Z,,,27700.0,"Њива 5. класе, кп.бр.3499",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
