Id,AuctionNumber,StartDate,EndDate,EstimatedPrice,StartingPrice,StartingPrice/EstimatedPrice,EstimatedPrice-StartingPrice,IsFirstSale,PropertyType,ShortDescription,Description,NameCategory,Code,Name,ZipCode,Municipality,Cadastral,ParcelNumber,Status,StatusTranslation,NumberOfVerifiedUsers,ExecutorName,MaxOfferedPrice,CurrentPrice
107781,Н107781,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,766007.0,383003.5,0.5,383003.5,False,ImmovableProperties,"њива треће класе, 9229 м2","кп. бр. 1309/3, број дела 1",Пољопривредно земљиште,702889,Доброводица,,Баточина,БАТОЧИНА (ВАРОШИЦА),,InPrediction,У најави,0,Ђорђе Стојадиновић,,
107782,Н107782,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,309673.0,154836.5,0.5,154836.5,False,ImmovableProperties,"воћњак друге класе, 3731 м2","кп. бр. 940, број дела 1",Пољопривредно земљиште,702889,Доброводица,,Баточина,БАТОЧИНА (ВАРОШИЦА),,InPrediction,У најави,0,Ђорђе Стојадиновић,,
107783,Н107783,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,621006.0,310503.0,0.5,310503.0,False,ImmovableProperties,"њива треће класе, 7482 м2","кп. бр. 817/2, број дела 1",Пољопривредно земљиште,702889,Доброводица,,Баточина,БАТОЧИНА (ВАРОШИЦА),,InPrediction,У најави,0,Ђорђе Стојадиновић,,
107784,Н107784,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,487298.4,243649.2,0.5,243649.2,False,ImmovableProperties,"њива пете класе, 2199 м2","кп. бр. 119, број дела 1",Пољопривредно земљиште,702889,Доброводица,,Баточина,БАТОЧИНА (ВАРОШИЦА),,InPrediction,У најави,0,Ђорђе Стојадиновић,,
107785,Н107785,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,274784.0,137392.0,0.5,137392.0,False,ImmovableProperties,"њива треће класе, 1240 м2","кп. бр. 676/1, број дела 2",Пољопривредно земљиште,702889,Доброводица,,Баточина,БАТОЧИНА (ВАРОШИЦА),,InPrediction,У најави,0,Ђорђе Стојадиновић,,
107786,Н107786,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,379227.0,189613.5,0.5,189613.5,False,ImmovableProperties,"њива треће класе, 4569 м2","кп. бр. 1293, број дела 1",Пољопривредно земљиште,702889,Доброводица,,Баточина,БАТОЧИНА (ВАРОШИЦА),,InPrediction,У најави,0,Ђорђе Стојадиновић,,
107787,Н107787,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,593223.2,296611.6,0.5,296611.6,False,ImmovableProperties,"њива треће класе, 2677 м2","кп.бр. 611/2, број дела 1",Пољопривредно земљиште,702889,Доброводица,,Баточина,БАТОЧИНА (ВАРОШИЦА),,InPrediction,У најави,0,Ђорђе Стојадиновић,,
107788,Н107788,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,682528.0,341264.0,0.5,341264.0,False,ImmovableProperties,"њива друге класе, 3080 м2, ","кп.бр. 676/1, број дела 1",Пољопривредно земљиште,702889,Доброводица,,Баточина,БАТОЧИНА (ВАРОШИЦА),,InPrediction,У најави,0,Ђорђе Стојадиновић,,
107995,Н107995,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,11717930.0,5858965.0,0.5,5858965.0,False,ImmovableProperties,"катастарска парцела број 1005/12 КО Мала Иванча, општина Сопот са викенд кућом, у улици Крајишких бригада","- катастарска парцела број 1005/12 КО Мала Иванча, општина Сопот, потес/улица Крајишких бригада, површине 1019 м2, земљиште у грађевинском подручју, 
- са викенд кућом, број објекта 1, површине 115 м2, у улици Крајишких бригада, на катастарској парцели 1005/12 КО Мала Иванча, општина Сопот (премером непокретности на лицу места утврђено је да измерена корисна површина викенд куће износи 112 м2)",Парцела,704997,Мала Иванча,,Сопот,МАЛА ИВАНЧА,,InPrediction,У најави,0,Александар Вуловић,,
108038,Н108038,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,1955000.0,977500.0,0.5,977500.0,False,ImmovableProperties,породична стамбена зграда,"Уписане у лист непокретности број 384 КО Потпорањ:
Подаци о парцели:
број парцеле 239/19, потес други октобар;површина м2: 1525, земљиште у грађевинском
подручју, од чега:
• број дела 1; површина дела 94; култура: земљиште под зградом и другим објектом
• број дела 2; површина дела 500; култура: земљишуз зграду и други објекат
• број дела 3; површина дела 931; култура: њива 2. класе
Подаци о зградама и другим грађевинским објкетима:
• број објекта 1; назив улице: други октобар; кућни број:12; површина м2:94; начин
коришћења: породична стамбена зграда; правни статус објекта: објекат изграђен пре
доношења прописа о изградњи објекат; корисна површина м2: површина није евиденирана;
грађевинска површина м2: површина није евидентирана; број приземних етажа:1.
Са напоменом: Зграда број 1 је дограђена у задњем делу шупом чија је вредност занемарљива.",Грађевинско земљиште,801232,Потпорањ,,Вршац,ПОТПОРАЊ,,InPrediction,У најави,0,Филип Станковић,,
108173,Н108173,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,2924800.0,2047360.0,0.7,877440.0,True,ImmovableProperties,парцела,парцела са помоћним зградама,Парцела,801941,Нерадин,,Ириг,НЕРАДИН,,InPrediction,У најави,0,Svetlana Devrnja,,
108180,Н108180,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,506655.0,354658.5,0.7,151996.5,True,ImmovableProperties,"КП.бр.4643 КО Крушевац, ЛН.бр.4686 КО Крушевац, укупне површине 443 m2","КП.бр.4643 КО Крушевац, ЛН.бр.4686 КО Крушевац, укупне површине 443 m2, која се састоји од земљишта под зградом и другим објектом површине 113 m2, земљишта под зградом и другим објектом површине 108 m2 и земљишта уз зграду и други објекат површине 222 m2",Непокретности,721107,Крушевац,37000,Крушевац-град,КРУШЕВАЦ,,InPrediction,У најави,0,Милован Ђиновић,,
108181,Н108181,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,2208405.0,1545883.5,0.7,662521.5,True,ImmovableProperties,"Породична стамбена зграда, површине 113 m2 на КП.бр.4643 КО Крушевац, ЛН.бр.4686 КО Крушевац","Породична стамбена зграда, површине 113 m2 на КП.бр.4643 КО Крушевац, ЛН.бр.4686 КО Крушевац",Непокретности,721107,Крушевац,37000,Крушевац-град,КРУШЕВАЦ,,InPrediction,У најави,0,Милован Ђиновић,,
108182,Н108182,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,4858840.0,2429420.0,0.5,2429420.0,False,ImmovableProperties,кућа са окућницом,кућа са окућницом,Стамбени објекат,801763,Крчедин,22325,Инђија,КРЧЕДИН,,InPrediction,У најави,0,Svetlana Devrnja,,
107661,Н107661,2024-09-03T07:00:00Z,2024-09-03T11:00:00Z,2225654.3,1557958.01,0.7000000000000001,667696.2899999998,True,ImmovableProperties,кп.бр. 2411/4 КО Копаоник,"кат. парцела број 2411/4, шума 4. класе, грађевинско земљиште ван граница ГГЗ, површине 300m², потес Циганско појилиште, све према листу непокретности 2325 КО Копаоник, 1/1 удела непокретности",Шумско земљиште,737178,Копаоник,36354,Рашка,КОПАОНИК,,InPrediction,У најави,0,Александар Павловић,,
107707,Н107707,2024-09-03T07:00:00Z,2024-09-03T11:00:00Z,17688107.0,12381674.9,0.7000000000000001,5306432.1,True,ImmovableProperties,"Двособан стан, корисне површине 54 м2, спратност:приземље, назив улице: Златибор","Двособан стан, корисне површине 54 м2, спратност: приземље, назив улице: Златибор, бр. објекта 1, бр. улаза 1, евид. бр. 1, бр. посебног дела 2, подброј посебног дела Б, на катастарској парцели бр. 4469/16 КО Чајетина, уписан у лист непокретности бр. 5384 КО Чајетина, објекат има одобрење за употребу (стан се налази на Златибору, у приземљу стамбено - пословне зграде, у ул. Спортова бр. 24)",Непокретности,745294,Златибор,31315,Чајетина,ЧАЈЕТИНА,,InPrediction,У најави,0,Миљан Трајковић,,
108010,Н108010,2024-09-03T07:00:00Z,2024-09-03T11:00:00Z,199369.0,139558.3,0.7,59810.70000000001,True,ImmovableProperties,"потес Дашиновац Бучје, бр.парцеле 3003, бр.дела 1, шумско земљиште, шума 4.класе, површине 4054м2","потес Дашиновац Бучје, бр.парцеле 3003, бр.дела 1, шумско земљиште, шума 4.класе, површине 4054м2",Непокретности,727539,Медвеђа,16240,Медвеђа,МЕДВЕЂА,,InPrediction,У најави,0,Nenad Gvozdenović,,
108011,Н108011,2024-09-03T07:00:00Z,2024-09-03T11:00:00Z,82093.0,57465.1,0.7,24627.9,True,ImmovableProperties,"потес Дашиновац, Више Куће, бр.парцеле 3008, број дела 1, пољопривредно земљиште, ливада 6.класе, површина 1679м2","потес Дашиновац, Више Куће, бр.парцеле 3008, број дела 1, пољопривредно земљиште, ливада 6.класе, површина 1679м2",Непокретности,727539,Медвеђа,16240,Медвеђа,МЕДВЕЂА,,InPrediction,У најави,0,Nenad Gvozdenović,,
108012,Н108012,2024-09-03T07:00:00Z,2024-09-03T11:00:00Z,187642.0,131349.4,0.7,56292.600000000006,True,ImmovableProperties,"потес Дашиновац Кромпиришт, бр. парцеле 3009/2, бр.дела 1, шумско земљиште, шума 4.класе, површина 3842м2","потес Дашиновац Кромпиришт, бр. парцеле 3009/2, бр.дела 1, шумско земљиште, шума 4.класе, површина 3842м2",Непокретности,727539,Медвеђа,16240,Медвеђа,МЕДВЕЂА,,InPrediction,У најави,0,Nenad Gvozdenović,,
108013,Н108013,2024-09-03T07:00:00Z,2024-09-03T11:00:00Z,410466.0,287326.2,0.7000000000000001,123139.79999999999,True,ImmovableProperties,"потес Дашиновац Кромпиришт, бр.парцеле 3009/3, бр.дела 1, шумско земљиште, шума 4.класе, површина 8387м2","потес Дашиновац Кромпиришт, бр.парцеле 3009/3, бр.дела 1, шумско земљиште, шума 4.класе, површина 8387м2",Непокретности,727539,Медвеђа,16240,Медвеђа,МЕДВЕЂА,,InPrediction,У најави,0,Nenad Gvozdenović,,
108014,Н108014,2024-09-03T07:00:00Z,2024-09-03T11:00:00Z,140731.0,98511.7,0.7,42219.3,True,ImmovableProperties,"потес Дашиновци испод штал, број парцеле 3012, бр.дела 1, шумско земљиште, шума 4.класе, површине 2937м2","потес Дашиновци испод штал, број парцеле 3012, бр.дела 1, шумско земљиште, шума 4.класе, површине 2937м2",Непокретности,727539,Медвеђа,16240,Медвеђа,МЕДВЕЂА,,InPrediction,У најави,0,Nenad Gvozdenović,,
108015,Н108015,2024-09-03T07:00:00Z,2024-09-03T11:00:00Z,351828.0,246279.6,0.7000000000000001,105548.4,True,ImmovableProperties,"потес Дашиновци више штале, бр.парцеле 3013, бр.дела 1, пољопривредно земљиште, пашњак 5.класе, површине 7021м2","потес Дашиновци више штале, бр.парцеле 3013, бр.дела 1, пољопривредно земљиште, пашњак 5.класе, површине 7021м2",Непокретности,727539,Медвеђа,16240,Медвеђа,МЕДВЕЂА,,InPrediction,У најави,0,Nenad Gvozdenović,,
108016,Н108016,2024-09-03T07:00:00Z,2024-09-03T11:00:00Z,93821.0,65674.7,0.7,28146.300000000003,True,ImmovableProperties,"потес Дашиновац иза баште, бр.парцеле 3014/1, бр.дела 1, шумско земљиште, шума 6.класе, површина 1902м2","потес Дашиновац иза баште, бр.парцеле 3014/1, бр.дела 1, шумско земљиште, шума 6.класе, површина 1902м2",Непокретности,727539,Медвеђа,16240,Медвеђа,МЕДВЕЂА,,InPrediction,У најави,0,Nenad Gvozdenović,,
108017,Н108017,2024-09-03T07:00:00Z,2024-09-03T11:00:00Z,246280.0,172396.0,0.7,73884.0,True,ImmovableProperties,"потес Дашиновац испод штал, бр.парцеле 3015, бр.дела 1, пољопривредно земљиште, пашњак 5.класе, површине 4930м2","потес Дашиновац испод штал, бр.парцеле 3015, бр.дела 1, пољопривредно земљиште, пашњак 5.класе, површине 4930м2",Непокретности,727539,Медвеђа,16240,Медвеђа,МЕДВЕЂА,,InPrediction,У најави,0,Nenad Gvozdenović,,
108018,Н108018,2024-09-03T07:00:00Z,2024-09-03T11:00:00Z,351828.0,246279.6,0.7000000000000001,105548.4,True,ImmovableProperties,"потес Дашиновац испод куће, бр.парцеле 3016/1, бр.дела 1, земљиште у грађевинском подручју, воћњак 4.класе, површина 7227м2","потес Дашиновац испод куће, бр.парцеле 3016/1, бр.дела 1, земљиште у грађевинском подручју, воћњак 4.класе, површина 7227м2",Непокретности,727539,Медвеђа,16240,Медвеђа,МЕДВЕЂА,,InPrediction,У најави,0,Nenad Gvozdenović,,
108020,Н108020,2024-09-03T07:00:00Z,2024-09-03T11:00:00Z,187641.0,131348.7,0.7000000000000001,56292.29999999999,True,ImmovableProperties,"потес Дашиновац код палеви, бр.парцеле 3017м2, бр.дела 1, пољопривредно земљиште, њива 6.класе, површине 3746м2","потес Дашиновац код палеви, бр.парцеле 3017м2, бр.дела 1, пољопривредно земљиште, њива 6.класе, површине 3746м2",Непокретности,727539,Медвеђа,16240,Медвеђа,МЕДВЕЂА,,InPrediction,У најави,0,Nenad Gvozdenović,,
107677,Н107677,2024-09-04T07:00:00Z,2024-09-04T11:00:00Z,3132762.92,2192934.04,0.6999999987231719,939828.8799999999,True,ImmovableProperties,породична стамбена зграда и помоћна зграда са земљиштем,"предметне непокретности налазе се на катастарској парцели број 5079, улица Мије Јовановића, уписане у лист непокретности број 2984 КО Богатић, све ближе описано у Закључку",Кућа,705675,Богатић,15350,Богатић,БОГАТИЋ,,InPrediction,У најави,0,Mirko Ratković,,
107678,Н107678,2024-09-04T07:00:00Z,2024-09-04T11:00:00Z,247446.77,173212.74,0.7000000040412732,74234.03,True,ImmovableProperties,њива 3. класе,"предметна непокретност налази се на катастарској парцели број 5080, улица Мије Јовановића, површине 4а 69м2, уписана у лист непокретности број 2984 КО Богатић",Грађевинско земљиште,705675,Богатић,15350,Богатић,БОГАТИЋ,,InPrediction,У најави,0,Mirko Ratković,,
107682,Н107682,2024-09-04T07:00:00Z,2024-09-04T11:00:00Z,3925930.0,2748151.0,0.7,1177779.0,True,ImmovableProperties,"Катастарска парцела број 443/67 КО Кованлук и породична стамбена зграда број 1
","Катастарска парцела број 443/67 КО Кованлук, укупне површине 806 м², по врсти грађевинско земљиште ван граница ггз, по култури земљ. под зградом и другим објектом 67 м², земљ. под зградом и другим објектом 32 м², земљ. под зградом и другим објектом 72 м², земљ. под зградом и другим објектом 16 м², земљ. уз зграду и други објекат 343 м² и остало вештачки створено неплодно земљ. 276 м² и породична стамбена зграда број 1, површине у основи 67 м², према извештају о процени тржишне вредности од 25.01.2024. године који је сачињен од стране „Cebros Group doo“ односно од стране лиценцираног проценитеља Милана Цветковића објекат је проширен у односу на укњижено стање (укњижена спратност Пр, фактичка спратност Пр+Пк, укупна измерена нето површина приземља 68,60 м² и укупна измерена нето површина поткровља 69,13 м²), изграђена на катастарској парцели број 443/67 КО Кованлук, све у приватној својини извршног дужника са обимом удела од 1/1, све уписано у лист непокретности број 412 КО Кованлук. ",Непокретности,719684,Кованлук,,Краљево-град,КОВАНЛУК,,InPrediction,У најави,0,Иван Миловановић,,
107709,Н107709,2024-09-04T07:00:00Z,2024-09-04T11:00:00Z,45108255.5,22554127.75,0.5,22554127.75,False,ImmovableProperties,"Трипособни стан бр. 22, укупне површине 109,00 м2, на трећем спрату површине 55,87 м2 и у поткровљу 53,20 м2","Трипособни стан бр. 22, укупне површине 109,00 м2, на трећем спрату површине 55,87 м2 и у поткровљу 53,20 м2, у стамбено-пословној згради у ул. Шуматовачка бр. 8, у Београду, на кат.парцели 3828/1 КО Врачар, све уписано у ЛН 4097 КО Врачар",Стан,791024,Врачар,11104,Врачар,ВРАЧАР,,InPrediction,У најави,0,Драгана Војводић,,
107710,Н107710,2024-09-04T07:00:00Z,2024-09-04T11:00:00Z,29642567.9,14821283.95,0.5,14821283.95,False,ImmovableProperties,"Двоипособни стан бр. 4, у приземљу, површине 63,79 м2","Двоипособни стан бр. 4, у приземљу, површине 63,79 м2, у стамбено-пословној згради у ул. Шуматовачка бр. 8, у Београду, на кат.парцели 3828/1 КО Врачар, све уписано у ЛН 4097 КО Врачар",Стан,791024,Врачар,11104,Врачар,ВРАЧАР,,InPrediction,У најави,0,Драгана Војводић,,
107717,Н107717,2024-09-04T07:00:00Z,2024-09-04T11:00:00Z,7732738.2,5412916.74,0.7000000000000001,2319821.46,True,ImmovableProperties,Пословни простор за који није утврђена делатност бр. 2,"Пословни простор за који није утврђена делатност бр. 2, у приземљу, површине 24 м2, у стамбено-пословној згради у ул. Шуматовачка бр. 8, у Београду, на кат.парцели 3828/1 КО Врачар, све уписано у ЛН 4097 КО Врачар.",Пословни простор за који није утврђена делатност,791024,Врачар,11104,Врачар,ВРАЧАР,,InPrediction,У најави,0,Драгана Војводић,,
107729,Н107729,2024-09-04T07:00:00Z,2024-09-04T11:00:00Z,504000.0,352800.0,0.7,151200.0,True,ImmovableProperties,"Градско грађевинско земљиште, број парцеле 28576/1 КО Стари Град, општина Суботица, површине 1439 м2, улица Иштвана Кизура","Породична стамбена зграда, број зграде 1, површине 132 м2, која се налази у улици Иштвана Кизура бр. 119 и Помоћна зграда, број зграде 2, површине 19 м2, која се налази у улици Иштвана Кизура, број парцеле 28576/1 КО Стари Град, општина Суботица,све уписано у листу непокретности број 11517 КО Стари Град, у приватној својини извршног дужника Андор Земко, обим удела 1/12
",Стамбени објекат,804541,Келебија,24205,Суботица-град,СТАРИ ГРАД,,InPrediction,У најави,0,Александар Вучковић,,
107731,Н107731,2024-09-04T07:00:00Z,2024-09-04T11:00:00Z,62000.0,43400.0,0.7,18600.0,True,ImmovableProperties,"пољопривредно земљиште, катастарска парцела бр. 29061, КО Стари Град, општина Суботица, површине 13.080 м2, њива 4. класе, потес: Келебија","пољопривредно земљиште, катастарска парцела бр. 29061, КО Стари Град, општина Суботица, површине 13.080 м2, њива 4. класе, потес: Келебија, уписано у листу непокретности број 6686 КО Стари Град, у приватној својини извршног дужника Андор Земко, обим удела 1/32",Пољопривредно земљиште,804541,Келебија,24205,Суботица-град,СТАРИ ГРАД,,InPrediction,У најави,0,Александар Вучковић,,
107735,Н107735,2024-09-04T07:00:00Z,2024-09-04T11:00:00Z,4918843.0,3443190.1,0.7000000000000001,1475652.9,True,ImmovableProperties,"СТАН, уписан на К.П.бр.9309, Л.Н.16810 К.О.Зајечар, површине 52 м/2, двособан стан бр.7, трећи спрат, улаз бр.1, број објекта 1, евиденцијски број 7.,","СТАН, уписан на К.П.бр.9309, Л.Н.16810 К.О.Зајечар, површине 52 м/2, двособан стан бр.7, трећи спрат, улаз бр.1, број објекта 1, евиденцијски број 7., у улици Тимочке буне 2.",Стан,715689,Зајечар,19000,Зајечар-град,ЗАЈЕЧАР,,InPrediction,У најави,0,Никола Цветковић,,
107790,Н107790,2024-09-04T07:00:00Z,2024-09-04T11:00:00Z,242895.0,121447.5,0.5,121447.5,False,ImmovableProperties,"Кат.парцела бр. 2795 КО Лепчињце, са објектима бр.1,2,3,4,5 постојећим на истој, све у идеалном делу од 7/32, уписано у ЛН 49, КО Лепчињце, Врање","Сувласнички део непокретности од  7/32 у приватној својини извршног дужника, и то: Породична стамбена зграда, објекат бр. 1, ул. Голишавац, кућни број 42, површине 79 м2, Помоћна зграда, објекат бр. 2,  површине 100 м2, Помоћна зграда, објекат бр.3, површине 72 м2,  Помоћна зграда, објекат бр.4, површине 19 м2, Помоћна зграда, објекат бр.5, површине 12 м2, све саграђено на кат.парцели бр.2795 КО Лепчињеце, са припадајућим земљиштем на кат.парцели бр.  2795 КО Лепчињце, потес: Голишавац, у приватној својини извршног дужника са обимом удела од 7/32, по врсти земљишта: Грађевинско земљиште изван грађевинског подручја, укупне површине 2506 м2, од чега је земљиште под зградом површине 79м2, земљиште под зградом површине 100м2, земљиште под зградом  површине 72м2, земљиште под зградом површине 19м2, земљиште под зградом површине 12м2, земљиште уз зграду порвршине 500м2, Пашњак 7. Класе, површине 1724 м2, све уписано у Листу непокретности бр. 49 за КО Лепчињце, општина Врање.",Објекат,711730,Лепчинце,,Врање-град,ЛЕПЧИНЦЕ,,InPrediction,У најави,0,Мирјана Ринчић,,
107884,Н107884,2024-09-04T07:00:00Z,2024-09-04T11:00:00Z,2681090.33,1876763.23,0.6999999996270174,804327.1000000001,True,ImmovableProperties,Градско Грађевинско земљиште,Градско грађевинско Земљиште на катастарској парцели 1838/1 КО Гибарац,Грађевинско земљиште,805009,Гибарац,22258,Шид,ГИБАРАЦ,,InPrediction,У најави,0,Срђан Јовановић,,
108008,Н108008,2024-09-04T07:00:00Z,2024-09-04T11:00:00Z,311600.0,218120.0,0.7,93480.0,True,ImmovableProperties,1.	катастарској парцели бр. 4685,"у приватној својини са обимом удела 1/1, по култури њива 4. класе, у површини од 779 м2, улица Село, уписаној у листу непокретности бр. 881 К.О. Доња Мутница ",Непокретности,731382,Доња Мутница,,Параћин,ДОЊА МУТНИЦА,,InPrediction,У најави,0,Дамир Шаботић,,
108009,Н108009,2024-09-04T07:00:00Z,2024-09-04T11:00:00Z,74800.0,52360.0,0.7,22440.0,True,ImmovableProperties,2.	катастарској парцели бр. 6695,"у приватној својини са обимом удела 1/1, по култури пашњак 6. класе, у површини од 748 м2, улица Баба, уписаној у листу непокретности бр. 1557 К.О. Плана ",Непокретности,731510,Плана,35247,Параћин,ПЛАНА,,InPrediction,У најави,0,Дамир Шаботић,,
108103,Н108103,2024-09-04T07:00:00Z,2024-09-04T11:00:00Z,394308.0,276015.6,0.7,118292.40000000002,True,ImmovableProperties,"њива 2.класе површине 6872 м2, која се налази на кат.парц.бр.540/2, Радобић","њива 2.класе површине 6872 м2, која се налази на кат.парц.бр.540/2, Радобић",Непокретности,728357,Радобић,,Мионица,РАДОБИЋ,,InPrediction,У најави,0,Snežana Petrović,,
108104,Н108104,2024-09-04T07:00:00Z,2024-09-04T11:00:00Z,153030.0,107121.0,0.7,45909.0,True,ImmovableProperties,"2. њива 4.класе површине 2667 м2, која се налази на кат.парц.бр.658/2, Радобић","2. њива 4.класе површине 2667 м2, која се налази на кат.парц.бр.658/2, Радобић",Непокретности,728357,Радобић,,Мионица,РАДОБИЋ,,InPrediction,У најави,0,Snežana Petrović,,
108105,Н108105,2024-09-04T07:00:00Z,2024-09-04T11:00:00Z,94675.0,66272.5,0.7,28402.5,True,ImmovableProperties,"њива 2.класе површине 1554 м2, која се налази на кат.парц.бр.129/3 Радобић","њива 2.класе површине 1554 м2, која се налази на кат.парц.бр.129/3 Радобић",Непокретности,728357,Радобић,,Мионица,РАДОБИЋ,,InPrediction,У најави,0,Snežana Petrović,,
108106,Н108106,2024-09-04T07:00:00Z,2024-09-04T11:00:00Z,358619.0,251033.3,0.7,107585.70000000001,True,ImmovableProperties,"њива 2.класе површине 6181 м2, која се налази на кат.парц.бр.130/3 радобић","њива 2.класе површине 6181 м2, која се налази на кат.парц.бр.130/3 Радобић",Непокретности,728357,Радобић,,Мионица,РАДОБИЋ,,InPrediction,У најави,0,Snežana Petrović,,
108148,Н108148,2024-09-04T07:00:00Z,2024-09-04T11:00:00Z,1062500.0,743750.0,0.7,318750.0,True,ImmovableProperties,"Воћњак 2. класе, површине 425 мкв-ЈИ Жарко Димитријевић Ниш","Воћњак 2. класе, површине 425 мкв, кп. бр. 2075/1, уписана у ЛН 1605 КО Ражањ",Парцела,736562,Ражањ,37215,Ражањ,РАЖАЊ,,InPrediction,У најави,0,Жарко Димитријевић,,
107803,Н107803,2024-09-05T07:00:00Z,2024-09-05T11:00:00Z,234000.0,163800.0,0.7,70200.0,True,ImmovableProperties,"удео од 1/2 на Катастарској парцели број 1445 КО Прњавор, њива 4.класе, пољопривредно земљиште,  у површини од 6146м2, потес Кривача, ","удео од 1/2 на Катастарској парцели број 1445 КО Прњавор, њива 4.класе, пољопривредно земљиште,  у површини од 6146м2, потес Кривача, ",Пољопривредно земљиште,746495,Прњавор,15306,Шабац-град,ПРЊАВОР,,InPrediction,У најави,0,Бранкица Степић,,
107809,Н107809,2024-09-05T07:00:00Z,2024-09-05T11:00:00Z,1722677.15,1205874.0,0.6999999970975409,516803.1499999999,True,ImmovableProperties,"- њива 3.класе, површине 512м2, њива 4.класе, површине 4158м2, њива 5.класе, површине 8606м2, катастарска парцела број 395","- њива 3.класе, површине 512м2, њива 4.класе, површине 4158м2, њива 5.класе, површине 8606м2, земљиште у грађевинском подручју, Дунавска, катастарска парцела број 395, уписана у Лист непокретности 1511 КО Баноштор, удео 3423/13276",Парцела,800899,Баноштор,21312,Беочин,БАНОШТОР,,InPrediction,У најави,0,Тамара Гуцуња,,
107883,Н107883,2024-09-05T07:00:00Z,2024-09-05T11:00:00Z,2635000.0,1844500.0,0.7,790500.0,True,ImmovableProperties,непокретности у Иванову,"•	Катастарска парцела бр. 645, површине 782 м2, земљиште у грађевинском подручју, обим удела 1/2 идеалних делова непокретности;
•	Зграда коју није позната намена, кат.парцела бр. 645, објекат бр. 1, површине у габариту 97 м2, објекат изграђен без одобрења за изградњу",Непокретности,803090,Иваново,26233,Панчево-град,ИВАНОВО,,InPrediction,У најави,0,Горан Шкеро,,
107885,Н107885,2024-09-05T07:00:00Z,2024-09-05T11:00:00Z,19792.03,9896.02,0.5000002526269413,9896.009999999998,False,ImmovableProperties,"КП број 2075/1 површине 1722 м2, пашњак 1. класе и земљиште под зградом и земљиште уз зграду, уписан у лист непокретности 185 КО Кушићи","КП број 2075/1, потес/улица Бојановићи, површине 1722 м2, о чега је земљиште под зградом и др објектом у површини од 500м2 и пашњак 7. класе у површини од 1198 м2 у обиму удела извршног дужника 392/1722, уписан у лист непокретности 185 КО Кушићи",Непокретности,716260,Кушићи,32258,Ивањица,КУШИЋИ,,InPrediction,У најави,0,Мирослав Ињац,,
108184,Н108184,2024-09-05T07:00:00Z,2024-09-05T11:00:00Z,3933673.0,2753571.1,0.7000000000000001,1180101.9,True,ImmovableProperties,непокретности,непокретности,Непокретности,802336,Делиблато,26225,Ковин,ДЕЛИБЛАТО,,InPrediction,У најави,0,Александар Требовац,,
107791,Н107791,2024-09-06T07:00:00Z,2024-09-06T11:00:00Z,9733029.0,4866514.5,0.5,4866514.5,False,ImmovableProperties,пословни простор у Врњачкој Бањи,"пословни простор – две просторије, број посебног дела 1, евиден. бр. 13, корисне површине 224m², постојећи у сутерену породичне стамбене зграде број 1, улаз број 2, на адреси Слатински венац 2Б, кат. парцела број 1588/2, према листу непокретности 5106 КО Врњачка Бања, 102/224 удела непокретности",Пословни објекат,712353,Врњачка Бања,36210,Врњачка Бања,ВРЊАЧКА БАЊА,,InPrediction,У најави,0,Александар Павловић,,
107866,Н107866,2024-09-06T07:00:00Z,2024-09-06T11:00:00Z,2350000.0,1645000.0,0.7,705000.0,True,ImmovableProperties,"Кућа у Бечеју, Ново Село, са помоћним зградама и окућницом","1. објекат 1 – приземна породична стамбена зграда површине 94 кв.м. са грађевинским земљиштем под објектом
2. објекат 2 - приземна помоћна зграда површине 84 кв.м. са грађевинским земљиштем под објектом
3. објекат 3 - приземна помоћна зграда површине 26 кв.м. са грађевинским земљиштем под објектом
4. објекат 4 - приземна помоћна зграда површине 22 кв.м. са грађевинским земљиштем под објектом
5. објекат 5 - приземна помоћна зграда површине 24 кв.м. са грађевинским земљиштем под објектом
6. објекат 6 - приземна породична стамбена зграда површине 15 кв.м. са грађевинским земљиштем под објектом
7. објекат 7 - приземна помоћна зграда површине 17 кв.м. са грађевинским земљиштем под објектом
адреса: Јожефа Атиле 11, Бечеј, Лист непокретности број 13116 КО Бечеј",Кућа,801003,Бечеј,21220,Бечеј,БЕЧЕЈ,,InPrediction,У најави,0,Lazar Sekulic,,
