Id,AuctionNumber,StartDate,EndDate,EstimatedPrice,StartingPrice,StartingPrice/EstimatedPrice,EstimatedPrice-StartingPrice,IsFirstSale,PropertyType,NameCategory,ShortDescription,Description,Code,Name,ZipCode,Municipality,Status,StatusTranslation,NumberOfVerifiedUsers,ExecutorName
107166,П107166,2024-08-29T07:00:00Z,2024-08-29T11:00:00Z,4000.0,2800.0,0.7,1200.0,True,MovableProperties,Остала опрема или деоо,Комода са полицама,Комода са полицама,704865,Борча,11211,Палилула,InPrediction,У најави,0,Bojan Kostić
107167,П107167,2024-08-29T07:00:00Z,2024-08-29T11:00:00Z,2000.0,1400.0,0.7,600.0,True,MovableProperties,Остала опрема или деоо,Мања комода,Мања комода,704865,Борча,11211,Палилула,InPrediction,У најави,0,Bojan Kostić
107168,П107168,2024-08-29T07:00:00Z,2024-08-29T11:00:00Z,10000.0,7000.0,0.7,3000.0,True,MovableProperties,Остала опрема или деоо,Стаклени клуб сточић,Стаклени клуб сточић,704865,Борча,11211,Палилула,InPrediction,У најави,0,Bojan Kostić
107169,П107169,2024-08-29T07:00:00Z,2024-08-29T11:00:00Z,4000.0,2800.0,0.7,1200.0,True,MovableProperties,Остала опрема или деоо,Комода двокрилна,Комода двокрилна,704865,Борча,11211,Палилула,InPrediction,У најави,0,Bojan Kostić
107264,П107264,2024-08-29T07:00:00Z,2024-08-29T11:00:00Z,5000.0,2500.0,0.5,2500.0,False,MovableProperties,Покретне ствари,Мали сточић,Мали сточић,791067,Нови Београд,11070,Нови Београд,InPrediction,У најави,0,Тамара Пајковић
107265,П107265,2024-08-29T07:00:00Z,2024-08-29T11:00:00Z,10000.0,5000.0,0.5,5000.0,False,MovableProperties,Покретне ствари,Полица за телевизор,Полица за телевизор,791067,Нови Београд,11070,Нови Београд,InPrediction,У најави,0,Тамара Пајковић
107266,П107266,2024-08-29T07:00:00Z,2024-08-29T11:00:00Z,50000.0,25000.0,0.5,25000.0,False,MovableProperties,Покретне ствари,Угаона гарнитура,Угаона гарнитура,791067,Нови Београд,11070,Нови Београд,InPrediction,У најави,0,Тамара Пајковић
107267,П107267,2024-08-29T07:00:00Z,2024-08-29T11:00:00Z,25000.0,12500.0,0.5,12500.0,False,MovableProperties,Покретне ствари,TV LG,TV LG,791067,Нови Београд,11070,Нови Београд,InPrediction,У најави,0,Тамара Пајковић
107291,П107291,2024-08-29T07:00:00Z,2024-08-29T11:00:00Z,20000.0,14000.0,0.7,6000.0,True,MovableProperties,Покретне ствари,Тросед,Тросед,704741,Обреновац,11500,Обреновац,InPrediction,У најави,0,Тамара Пајковић
107292,П107292,2024-08-29T07:00:00Z,2024-08-29T11:00:00Z,15000.0,10500.0,0.7,4500.0,True,MovableProperties,Покретне ствари,ТВ марке Vivax,ТВ марке Vivax,704741,Обреновац,11500,Обреновац,InPrediction,У најави,0,Тамара Пајковић
107293,П107293,2024-08-29T07:00:00Z,2024-08-29T11:00:00Z,10000.0,7000.0,0.7,3000.0,True,MovableProperties,Покретне ствари,Витрина,Витрина,704741,Обреновац,11500,Обреновац,InPrediction,У најави,0,Тамара Пајковић
107294,П107294,2024-08-29T07:00:00Z,2024-08-29T11:00:00Z,15000.0,10500.0,0.7,4500.0,True,MovableProperties,Покретне ствари,Веш машина Vox,Веш машина Vox,704741,Обреновац,11500,Обреновац,InPrediction,У најави,0,Тамара Пајковић
107295,П107295,2024-08-29T07:00:00Z,2024-08-29T11:00:00Z,5000.0,3500.0,0.7,1500.0,True,MovableProperties,Покретне ствари,Ципеларник,Ципеларник,704741,Обреновац,11500,Обреновац,InPrediction,У најави,0,Тамара Пајковић
107296,П107296,2024-08-29T07:00:00Z,2024-08-29T11:00:00Z,10000.0,7000.0,0.7,3000.0,True,MovableProperties,Покретне ствари,Трпезаријски сто,Трпезаријски сто,704741,Обреновац,11500,Обреновац,InPrediction,У најави,0,Тамара Пајковић
107297,П107297,2024-08-29T07:00:00Z,2024-08-29T11:00:00Z,10000.0,7000.0,0.7,3000.0,True,MovableProperties,Покретне ствари,Трпезаријске столице,Трпезаријске столице,704741,Обреновац,11500,Обреновац,InPrediction,У најави,0,Тамара Пајковић
107310,П107310,2024-08-29T07:00:00Z,2024-08-29T11:00:00Z,20000.0,14000.0,0.7,6000.0,True,MovableProperties,Електронска и рачунарска опрема или део,„LG“ телевизор,покретне ствари пописане на записнику од дана 10.06.2024. године,803979,Сомбор,25000,Сомбор-град,InPrediction,У најави,0,Бранислав Дардић
107311,П107311,2024-08-29T07:00:00Z,2024-08-29T11:00:00Z,5000.0,3500.0,0.7,1500.0,True,MovableProperties,Намештај,Сто,покретне ствари пописане на записнику од дана 10.06.2024. године,803979,Сомбор,25000,Сомбор-град,InPrediction,У најави,0,Бранислав Дардић
107312,П107312,2024-08-29T07:00:00Z,2024-08-29T11:00:00Z,40000.0,28000.0,0.7,12000.0,True,MovableProperties,Намештај,Угаона гарнитура,покретне ствари пописане на записнику од дана 10.06.2024. године ,803979,Сомбор,25000,Сомбор-град,InPrediction,У најави,0,Бранислав Дардић
107313,П107313,2024-08-29T07:00:00Z,2024-08-29T11:00:00Z,15000.0,10500.0,0.7,4500.0,True,MovableProperties,Намештај,Фотеља,покретне ствари пописане на записнику од дана 10.06.2024. године,803979,Сомбор,25000,Сомбор-град,InPrediction,У најави,0,Бранислав Дардић
107314,П107314,2024-08-29T07:00:00Z,2024-08-29T11:00:00Z,20000.0,14000.0,0.7,6000.0,True,MovableProperties,Електронска и рачунарска опрема или део,„FUEGO“ клима уређај,покретне ствари пописане на записнику од дана 10.06.2024. године,803979,Сомбор,25000,Сомбор-град,InPrediction,У најави,0,Бранислав Дардић
107315,П107315,2024-08-29T07:00:00Z,2024-08-29T11:00:00Z,40000.0,28000.0,0.7,12000.0,True,MovableProperties,Намештај,Ципеларник,покретне ствари пописане на записнику од дана 10.06.2024. године ,803979,Сомбор,25000,Сомбор-град,InPrediction,У најави,0,Бранислав Дардић
107316,П107316,2024-08-29T07:00:00Z,2024-08-29T11:00:00Z,25000.0,17500.0,0.7,7500.0,True,MovableProperties,Пољопривредна машина или део,Косилица зелене боје,покретне ствари пописане на записнику од дана 10.06.2024. године ,803979,Сомбор,25000,Сомбор-град,InPrediction,У најави,0,Бранислав Дардић
107365,П107365,2024-08-29T07:00:00Z,2024-08-29T11:00:00Z,200000.0,140000.0,0.7,60000.0,True,MovableProperties,Покретне ствари,АПАРАТ ЗА ОДВОД ИЗДУВНИХ ГАСОВА,НЕМА,804614,Суботица,24000,Суботица-град,InPrediction,У најави,0,Бојан Товаришић
107366,П107366,2024-08-29T07:00:00Z,2024-08-29T11:00:00Z,200000.0,140000.0,0.7,60000.0,True,MovableProperties,Покретне ствари,АПАРАТ ЗА ГАСОВЕ  БЕНЗИН МОТОРЕ,НЕМА,804614,Суботица,24000,Суботица-град,InPrediction,У најави,0,Бојан Товаришић
107367,П107367,2024-08-29T07:00:00Z,2024-08-29T11:00:00Z,200000.0,140000.0,0.7,60000.0,True,MovableProperties,Покретне ствари,АПАРАТ ЗА ГАСОВЕ ДИЗЕЛ МОТОРА,НЕМА,804614,Суботица,24000,Суботица-град,InPrediction,У најави,0,Бојан Товаришић
107368,П107368,2024-08-29T07:00:00Z,2024-08-29T11:00:00Z,96000.0,48000.0,0.5,48000.0,False,MovableProperties,Возило или део возила,BMW 320D,"BMW 320D, бр, шасије: WBAAS710X0FY12860, број мотора: 204D482265191, боја: плава, рег. ознака: BB 014-HU, хаварисан,
",702633,Костојевићи,31254,Бајина Башта,InPrediction,У најави,0,Милан Лојаничић
107369,П107369,2024-08-29T07:00:00Z,2024-08-29T11:00:00Z,190000.0,95000.0,0.5,95000.0,False,MovableProperties,Возило или део возила,Renault Megane,"Renault Megane 1.6, 16V, бр, шасије: VF1DAOB0524354903, број мотора: K4MA700D591433, боја: жута, рег. ознака: BB 023-GA, година производње: 2002",702633,Костојевићи,31254,Бајина Башта,InPrediction,У најави,0,Милан Лојаничић
107429,П107429,2024-08-29T07:00:00Z,2024-08-29T11:00:00Z,12000.0,8400.0,0.7,3600.0,True,MovableProperties,Покретне ствари,Телевизор,"Телевизор ""LCD FOX""",727016,Радаљ,15321,Мали Зворник,InPrediction,У најави,0,Марија Гачић
107432,П107432,2024-08-29T07:00:00Z,2024-08-29T11:00:00Z,15000.0,10500.0,0.7,4500.0,True,MovableProperties,Покретне ствари,Комода,Бела комода.,727016,Радаљ,15321,Мали Зворник,InPrediction,У најави,0,Марија Гачић
107434,П107434,2024-08-29T07:00:00Z,2024-08-29T11:00:00Z,20000.0,14000.0,0.7,6000.0,True,MovableProperties,Покретне ствари,Замрзивач,Замрзивач сандучар комфорт,727016,Радаљ,15321,Мали Зворник,InPrediction,У најави,0,Марија Гачић
107442,П107442,2024-08-29T07:00:00Z,2024-08-29T11:00:00Z,10000.0,7000.0,0.7,3000.0,True,MovableProperties,Покретне ствари,Компресор,"Компресор ""Ferrex""",727016,Радаљ,15321,Мали Зворник,InPrediction,У најави,0,Марија Гачић
107444,П107444,2024-08-29T07:00:00Z,2024-08-29T11:00:00Z,12000.0,8400.0,0.7,3600.0,True,MovableProperties,Покретне ствари,Бежични звучник,"Бежични звучник ""Lorenco""",727016,Радаљ,15321,Мали Зворник,InPrediction,У најави,0,Марија Гачић
107445,П107445,2024-08-29T07:00:00Z,2024-08-29T11:00:00Z,20000.0,14000.0,0.7,6000.0,True,MovableProperties,Покретне ствари,Веш машина,"Веш машина ""Тесла""",727016,Радаљ,15321,Мали Зворник,InPrediction,У најави,0,Марија Гачић
107453,П107453,2024-08-29T07:00:00Z,2024-08-29T11:00:00Z,15000.0,10500.0,0.7,4500.0,True,MovableProperties,Покретне ствари,Сто,Трпезаријски сто,727016,Радаљ,15321,Мали Зворник,InPrediction,У најави,0,Марија Гачић
107455,П107455,2024-08-29T07:00:00Z,2024-08-29T11:00:00Z,10000.0,7000.0,0.7,3000.0,True,MovableProperties,Покретне ствари,Трпезаријске столице,"Трпезаријске столице, 4 комада.",727016,Радаљ,15321,Мали Зворник,InPrediction,У најави,0,Марија Гачић
107826,П107826,2024-08-29T07:00:00Z,2024-08-29T11:00:00Z,10000.0,5000.0,0.5,5000.0,False,MovableProperties,Покретне ствари,СТОЛИЦЕ,ТРПЕЗАРИЈСКЕ,746606,Шабац,15000,Шабац-град,InPrediction,У најави,0,Мила Милосављевић
107827,П107827,2024-08-29T07:00:00Z,2024-08-29T11:00:00Z,5000.0,2500.0,0.5,2500.0,False,MovableProperties,Покретне ствари,КОМОДА,ПУНО ДРВО,746606,Шабац,15000,Шабац-град,InPrediction,У најави,0,Мила Милосављевић
107828,П107828,2024-08-29T07:00:00Z,2024-08-29T11:00:00Z,6000.0,3000.0,0.5,3000.0,False,MovableProperties,Покретне ствари,MIKROTALASNA,SHARP,746606,Шабац,15000,Шабац-град,InPrediction,У најави,0,Мила Милосављевић
107829,П107829,2024-08-29T07:00:00Z,2024-08-29T11:00:00Z,5000.0,2500.0,0.5,2500.0,False,MovableProperties,Покретне ствари,КЛУБ СТО,СТО,746606,Шабац,15000,Шабац-град,InPrediction,У најави,0,Мила Милосављевић
107830,П107830,2024-08-29T07:00:00Z,2024-08-29T11:00:00Z,10000.0,5000.0,0.5,5000.0,False,MovableProperties,Покретне ствари,СТО,ТРПЕЗАРИЈСКИ,746606,Шабац,15000,Шабац-град,InPrediction,У најави,0,Мила Милосављевић
107831,П107831,2024-08-29T07:00:00Z,2024-08-29T11:00:00Z,20000.0,10000.0,0.5,10000.0,False,MovableProperties,Покретне ствари,ТРОКРИЛНИ ОРМАР,БЕЛЕ БОЈЕ ИВЕРИЦА,746606,Шабац,15000,Шабац-град,InPrediction,У најави,0,Мила Милосављевић
107832,П107832,2024-08-29T07:00:00Z,2024-08-29T11:00:00Z,12000.0,6000.0,0.5,6000.0,False,MovableProperties,Покретне ствари,ТЕЛЕВИЗОР,ЛГ,746606,Шабац,15000,Шабац-град,InPrediction,У најави,0,Мила Милосављевић
107833,П107833,2024-08-29T07:00:00Z,2024-08-29T11:00:00Z,10000.0,5000.0,0.5,5000.0,False,MovableProperties,Покретне ствари,ВЕШ МАШИНА ,BOSCH,746606,Шабац,15000,Шабац-град,InPrediction,У најави,0,Мила Милосављевић
107834,П107834,2024-08-29T07:00:00Z,2024-08-29T11:00:00Z,15000.0,7500.0,0.5,7500.0,False,MovableProperties,Покретне ствари,TELEVIZOR,LCD TOSHIBA,746606,Шабац,15000,Шабац-град,InPrediction,У најави,0,Мила Милосављевић
107835,П107835,2024-08-29T07:00:00Z,2024-08-29T11:00:00Z,8000.0,4000.0,0.5,4000.0,False,MovableProperties,Покретне ствари,STOLICE,TRPEZARIJSKE,746606,Шабац,15000,Шабац-град,InPrediction,У најави,0,Мила Милосављевић
107836,П107836,2024-08-29T07:00:00Z,2024-08-29T11:00:00Z,20000.0,10000.0,0.5,10000.0,False,MovableProperties,Покретне ствари,UGAONA GARNITURA,GARNITURA,746606,Шабац,15000,Шабац-град,InPrediction,У најави,0,Мила Милосављевић
107837,П107837,2024-08-29T07:00:00Z,2024-08-29T11:00:00Z,10000.0,5000.0,0.5,5000.0,False,MovableProperties,Покретне ствари,TRPEZARISKI STO,STO,746606,Шабац,15000,Шабац-град,InPrediction,У најави,0,Мила Милосављевић
106795,П106795,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,3500.0,1750.0,0.5,1750.0,False,MovableProperties,Оруђе и алат,Ручна колица црвене боје,Ручна колица црвене боје,731587,Сикирица,35256,Параћин,InPrediction,У најави,0,Иван Јездовић
106796,П106796,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,7500.0,3750.0,0.5,3750.0,False,MovableProperties,Оруђе и алат,Косилица VILLAGER PRIME наранџасто-црне боје,Косилица VILLAGER PRIME наранџасто-црне боје,731587,Сикирица,35256,Параћин,InPrediction,У најави,0,Иван Јездовић
106797,П106797,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,15000.0,7500.0,0.5,7500.0,False,MovableProperties,Оруђе и алат,"Прекрупач за кукуруз наранџасте боје(круњач) Стара Пазова – Југославија(млин чекићар) IDEAL 70 серије 74, бр. 259717 бр. Изјаве 1/76 – непознатог стањ","Прекрупач за кукуруз наранџасте боје(круњач) Стара Пазова – Југославија(млин чекићар) IDEAL 70 серије 74, бр. 259717 бр. Изјаве 1/76 – непознатог стања",731587,Сикирица,35256,Параћин,InPrediction,У најави,0,Иван Јездовић
107018,П107018,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,25000.0,17500.0,0.7,7500.0,True,MovableProperties,Електронска и рачунарска опрема или део,„ALPHA“ телевизор,„ALPHA“ телевизор,803979,Сомбор,25000,Сомбор-град,InPrediction,У најави,0,Бранислав Дардић
107020,П107020,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,20000.0,14000.0,0.7,6000.0,True,MovableProperties,Електронска и рачунарска опрема или део,„VIVAX“ телевизор,„VIVAX“ телевизор,803979,Сомбор,25000,Сомбор-град,InPrediction,У најави,0,Бранислав Дардић
107022,П107022,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,50000.0,35000.0,0.7,15000.0,True,MovableProperties,Електронска и рачунарска опрема или део,„SAMSUNG“ телевизор,„SAMSUNG“ телевизор,803979,Сомбор,25000,Сомбор-град,InPrediction,У најави,0,Бранислав Дардић
107024,П107024,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,30000.0,21000.0,0.7,9000.0,True,MovableProperties,Електронска и рачунарска опрема или део,„VIVAX“ клима уређај инвертер беле боје,„VIVAX“ клима уређај инвертер беле боје,803979,Сомбор,25000,Сомбор-град,InPrediction,У најави,0,Бранислав Дардић
107031,П107031,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,30000.0,21000.0,0.7,9000.0,True,MovableProperties,Електронска и рачунарска опрема или део,„LG“ телевизор,„LG“ телевизор,802441,Липар,25232,Кула,InPrediction,У најави,0,Бранислав Дардић
107032,П107032,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,5000.0,3500.0,0.7,1500.0,True,MovableProperties,Електронска и рачунарска опрема или део,„LOE-WE“ телевизор,„LOE-WE“ телевизор,802441,Липар,25232,Кула,InPrediction,У најави,0,Бранислав Дардић
107033,П107033,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,40000.0,28000.0,0.7,12000.0,True,MovableProperties,Намештај,Угаона гарнитура,Угаона гарнитура,802441,Липар,25232,Кула,InPrediction,У најави,0,Бранислав Дардић
107034,П107034,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,20000.0,14000.0,0.7,6000.0,True,MovableProperties,Намештај,Кревет,Кревет,802441,Липар,25232,Кула,InPrediction,У најави,0,Бранислав Дардић
107117,П107117,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,293000.0,205100.0,0.7,87900.0,True,MovableProperties,Путничко возило или део,"путничко возило марке Volkswagen, VW Golf, бр. шасије: WVWZZZ1JZ1B018562, бр. мотора: AUS023318, запремина: 1598, бензин, рег. ознаке: ST089-OR","путничко возило марке Volkswagen, VW Golf, бр. шасије: WVWZZZ1JZ1B018562, бр. мотора: AUS023318, запремина: 1598, бензин, рег. ознаке: ST089-OR, год. производње: 2000.",804401,Нова Пазова,22330,Стара Пазова,InPrediction,У најави,0,Саша Шекуљица
107118,П107118,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,80000.0,56000.0,0.7,24000.0,True,MovableProperties,Намештај,угаона гарнитура сиве боје,покретне ствари пописане на записнику од дана 26.04.2024. године ,803898,Гаково,25282,Сомбор-град,InPrediction,У најави,0,Бранислав Дардић
107119,П107119,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,10000.0,7000.0,0.7,3000.0,True,MovableProperties,Намештај,Клуб сто,покретне ствари пописане на записнику од дана 26.04.2024. године,803898,Гаково,25282,Сомбор-град,InPrediction,У најави,0,Бранислав Дардић
107121,П107121,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,30000.0,21000.0,0.7,9000.0,True,MovableProperties,Намештај,Табуреа сиве боје,покретне ствари пописане на записнику од дана 26.04.2024. године,803871,Бачки Моноштор,25272,Сомбор-град,InPrediction,У најави,0,Бранислав Дардић
107125,П107125,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,50000.0,35000.0,0.7,15000.0,True,MovableProperties,Електронска и рачунарска опрема или део,„SAMSUNG“ телевизор,покретне ствари пописане на записнику од дана 26.04.2024. године ,803898,Гаково,25282,Сомбор-град,InPrediction,У најави,0,Бранислав Дардић
107153,П107153,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,40000.0,28000.0,0.7,12000.0,True,MovableProperties,Електронска и рачунарска опрема или део,„SAMSUNG“ телевизор,покретне ствари пописане на записнику од дана 28.05.2024. године ,802433,Кула,25230,Кула,InPrediction,У најави,0,Бранислав Дардић
107155,П107155,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,15000.0,10500.0,0.7,4500.0,True,MovableProperties,Намештај,Комода за телевизор,покретне ствари пописане на записнику од дана 28.05.2024. године ,802433,Кула,25230,Кула,InPrediction,У најави,0,Бранислав Дардић
107156,П107156,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,15000.0,10500.0,0.7,4500.0,True,MovableProperties,Електронска и рачунарска опрема или део,„GALANZ“ клима уређај,покретне ствари пописане на записнику од дана 28.05.2024. године ,802433,Кула,25230,Кула,InPrediction,У најави,0,Бранислав Дардић
107158,П107158,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,20000.0,14000.0,0.7,6000.0,True,MovableProperties,Електронска и рачунарска опрема или део,„GALANZ“ клима уређај,покретне ствари пописане на записнику од дана 28.05.2024. године,802433,Кула,25230,Кула,InPrediction,У најави,0,Бранислав Дардић
107159,П107159,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,25000.0,17500.0,0.7,7500.0,True,MovableProperties,Електронска и рачунарска опрема или део,„SAMSUNG“ телевизор,покретне ствари пописане на записнику од дана 28.05.2024. године,802433,Кула,25230,Кула,InPrediction,У најави,0,Бранислав Дардић
107172,П107172,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,20000.0,14000.0,0.7,6000.0,True,MovableProperties,Покретне ствари,угаона гарнитура ,"угаона гарнитура од еко коже тамно браон-црне боје, редни број 00324",801895,Ириг,22406,Ириг,InPrediction,У најави,0,Милан Жугић
107173,П107173,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,5000.0,3500.0,0.7,1500.0,True,MovableProperties,Покретне ствари,-фотеља од еко коже ,"-фотеља од еко коже црне боје, редни број 00325",801895,Ириг,22406,Ириг,InPrediction,У најави,0,Милан Жугић
107174,П107174,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,10000.0,7000.0,0.7,3000.0,True,MovableProperties,Покретне ствари,телевизор „PHILIPS”,"телевизор „PHILIPS”, црне боје, редни број 00758",801895,Ириг,22406,Ириг,InPrediction,У најави,0,Милан Жугић
107175,П107175,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,3000.0,2100.0,0.7,900.0,True,MovableProperties,Покретне ствари,ормар из више елемената ,"ормар из више елемената крем боје, редни број 00782",801895,Ириг,22406,Ириг,InPrediction,У најави,0,Милан Жугић
107176,П107176,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,6000.0,4200.0,0.7,1800.0,True,MovableProperties,Покретне ствари,шест столица од мебла са метелним оквиром,"шест столица од мебла са метелним оквиром, редни број 00806",801895,Ириг,22406,Ириг,InPrediction,У најави,0,Милан Жугић
107177,П107177,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,3000.0,2100.0,0.7,900.0,True,MovableProperties,Покретне ствари,трепезаријски стаклени сто са металним оквиром,"трепезаријски стаклени сто са металним оквиром, редни број 00830",801895,Ириг,22406,Ириг,InPrediction,У најави,0,Милан Жугић
107178,П107178,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,10000.0,7000.0,0.7,3000.0,True,MovableProperties,Покретне ствари,бели плакар са огледалом,"бели плакар са огледалом, редни број 00831",801895,Ириг,22406,Ириг,InPrediction,У најави,0,Милан Жугић
107179,П107179,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,10000.0,7000.0,0.7,3000.0,True,MovableProperties,Покретне ствари,кревет од еко коже ,"кревет од еко коже – штоф црно беле боје, редни број 00807",801895,Ириг,22406,Ириг,InPrediction,У најави,0,Милан Жугић
107180,П107180,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,6000.0,4200.0,0.7,1800.0,True,MovableProperties,Покретне ствари,радни сто из два дела,"радни сто из два дела црне боје, редни број 00783",801895,Ириг,22406,Ириг,InPrediction,У најави,0,Милан Жугић
107181,П107181,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,2000.0,1400.0,0.7,600.0,True,MovableProperties,Покретне ствари,столица за радни сто ,столица за радни сто црне боје са белим дрвеним ногицама,801895,Ириг,22406,Ириг,InPrediction,У најави,0,Милан Жугић
107182,П107182,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,11000.0,7700.0,0.7,3300.0,True,MovableProperties,Покретне ствари,"лаптоп “HP”, црне боје","лаптоп “HP”, црне боје, редни број 00735",801895,Ириг,22406,Ириг,InPrediction,У најави,0,Милан Жугић
107184,П107184,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,1500.0,1050.0,0.7,450.0,True,MovableProperties,Покретне ствари,-стаклени сто за дневну собу,"-стаклени сто за дневну собу, редни број 00711",801895,Ириг,22406,Ириг,InPrediction,У најави,0,Милан Жугић
107185,П107185,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,10000.0,7000.0,0.7,3000.0,True,MovableProperties,Покретне ствари,"-лаптоп “HP”, беле боје, редни број 00687","-лаптоп “HP”, беле боје, редни број 00687",801895,Ириг,22406,Ириг,InPrediction,У најави,0,Милан Жугић
107186,П107186,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,15000.0,10500.0,0.7,4500.0,True,MovableProperties,Покретне ствари,"-клима “TESLA”, ","-клима “TESLA”, беле боје, редни број 00688",801895,Ириг,22406,Ириг,InPrediction,У најави,0,Милан Жугић
107187,П107187,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,5000.0,3500.0,0.7,1500.0,True,MovableProperties,Покретне ствари,-микроталасна “GORENJE”,"-микроталасна “GORENJE”, црне боје, редни број 00712",801895,Ириг,22406,Ириг,InPrediction,У најави,0,Милан Жугић
107191,П107191,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,15000.0,10500.0,0.7,4500.0,True,MovableProperties,Покретне ствари,комода за дневну собу,"комода за дневну собу, дрвена, браон боје, редни број 00638",803634,Рума,22400,Рума,InPrediction,У најави,0,Милан Жугић
107192,П107192,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,12000.0,8400.0,0.7,3600.0,True,MovableProperties,Покретне ствари,-телевизор „LG”,"-телевизор „LG”, редни број 00639",803634,Рума,22400,Рума,InPrediction,У најави,0,Милан Жугић
107193,П107193,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,6000.0,4200.0,0.7,1800.0,True,MovableProperties,Покретне ствари,стаклени сточић за дневну собу,"стаклени сточић за дневну собу са дрвеним ножицама, редни број 00640",803634,Рума,22400,Рума,InPrediction,У најави,0,Милан Жугић
107195,П107195,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,20000.0,14000.0,0.7,6000.0,True,MovableProperties,Покретне ствари,тросед,"тросед, еко кожа, црне боје, редни број 00641",803634,Рума,22400,Рума,InPrediction,У најави,0,Милан Жугић
107197,П107197,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,5000.0,3500.0,0.7,1500.0,True,MovableProperties,Покретне ствари,стаклени сточић,"стаклени сточић, редни број 00642",803634,Рума,22400,Рума,InPrediction,У најави,0,Милан Жугић
107199,П107199,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,30000.0,21000.0,0.7,9000.0,True,MovableProperties,Покретне ствари,ормар,"ормар, бели, редни број 00643",803634,Рума,22400,Рума,InPrediction,У најави,0,Милан Жугић
107200,П107200,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,20000.0,14000.0,0.7,6000.0,True,MovableProperties,Покретне ствари,брачни кревет,"брачни кревет, крем боје, редни број 00644",803634,Рума,22400,Рума,InPrediction,У најави,0,Милан Жугић
107201,П107201,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,10000.0,7000.0,0.7,3000.0,True,MovableProperties,Покретне ствари,Фотеље црвене боје ,Фотеље црвене боје 2.ком,711306,Врање,17500,Врање-град,InPrediction,У најави,0,Станко Филиповић
107202,П107202,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,5000.0,3500.0,0.7,1500.0,True,MovableProperties,Покретне ствари,стоно огледало,"стоно огледало, редни број 00645",803634,Рума,22400,Рума,InPrediction,У најави,0,Милан Жугић
107203,П107203,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,4000.0,2800.0,0.7,1200.0,True,MovableProperties,Покретне ствари,Кревет жуте боје ,Кревет жуте боје ,711306,Врање,17500,Врање-град,InPrediction,У најави,0,Станко Филиповић
107204,П107204,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,15000.0,10500.0,0.7,4500.0,True,MovableProperties,Покретне ствари,-веш машина „BOSCH”,"-веш машина „BOSCH”, редни број 00646",803634,Рума,22400,Рума,InPrediction,У најави,0,Милан Жугић
107205,П107205,2024-08-30T07:00:00Z,2024-08-30T11:00:00Z,10000.0,7000.0,0.7,3000.0,True,MovableProperties,Покретне ствари,Витрина троделна ,Витрина троделна ,711306,Врање,17500,Врање-град,InPrediction,У најави,0,Станко Филиповић
